147600_137355,0.325,1222.394,3.415
g,-0.409,0.577,18.071,0.000893,0.003926,0.002910,c,153
r,-0.409,0.371,18.028,0.001920,0.005801,0.004588,c,151
i,-0.395,0.290,17.937,0.003565,0.007834,0.005984,c,57
