181404_8589,0.441,20562.961,82.915
u,0.498,1.594,17.746,0.001591,0.039160,0.025110,a3,51
g,-0.499,1.542,16.667,0.001677,0.043450,0.029345,a1,60
r,0.492,0.988,16.933,0.002225,0.025492,0.014492,a2,71
i,0.491,0.761,16.976,0.001987,0.020774,0.012426,a2,69
