148115_123080,0.542,3046.541,22.401
g,0.056,0.975,17.939,0.004537,0.083273,0.040657,b1,33
r,0.054,0.616,17.937,0.005736,0.053782,0.028408,b1,33
i,0.057,0.445,17.887,0.006626,0.038417,0.020670,b1,31
z,0.054,0.460,17.816,0.004455,0.024520,0.018226,a2,42
