157821_88551,0.472,7326.006,26.071
g,0.312,1.660,15.229,0.004907,0.035345,0.031698,a1,59
r,0.313,1.089,15.128,0.004106,0.023211,0.018932,a1,89
i,0.340,0.787,15.056,0.002885,0.012749,0.008772,a1,70
z,0.333,0.773,14.900,0.001793,0.009080,0.005727,a2,66
