169662_28747,0.589,7847.411,42.649
g,0.290,0.955,14.151,0.005810,0.048194,0.031361,b1,42
r,0.284,0.658,14.041,0.005438,0.034762,0.024290,b1,54
i,0.365,0.429,14.091,0.009728,0.018864,0.011327,c,47
z,0.320,0.447,13.937,0.006240,0.024028,0.014434,b3,44
