152712_209120,0.352,7351.789,17.630
u,-0.192,0.253,18.004,0.007465,0.013712,0.008689,c,65
g,-0.190,0.269,16.740,0.005718,0.009075,0.005650,c,74
r,-0.191,0.255,16.482,0.003527,0.006870,0.004150,c,93
i,-0.190,0.279,16.371,0.004661,0.009750,0.006281,c,99
z,-0.186,0.248,16.367,0.004654,0.009500,0.005919,c,89
