188727_7859,0.163,1284.832,8.623
g,-0.297,0.354,17.629,0.008684,0.023529,0.014861,c,38
r,-0.283,0.345,17.275,0.006095,0.020997,0.014505,c,39
i,-0.289,0.328,17.118,0.007354,0.018236,0.011650,c,38
z,-0.291,0.314,17.074,0.006681,0.017016,0.010702,c,37
