145545_145190,0.672,704636.548,1464.941
g,0.126,0.576,15.458,0.021508,0.124610,0.088633,b3,46
r,0.175,0.826,15.045,0.006054,0.048744,0.032754,b3,227
i,0.165,0.436,15.199,0.020088,0.108649,0.072591,a2,37
z,0.176,0.418,15.157,0.008799,0.042987,0.024122,b3,174
