144516_164373,0.521,60186.763,240.747
g,-0.153,1.101,15.414,0.011281,0.087099,0.052807,b2,78
r,-0.148,0.986,15.346,0.004599,0.047808,0.027894,b1,84
i,-0.155,0.680,15.216,0.004111,0.052203,0.026022,a1,50
z,-0.130,0.724,15.099,0.002630,0.027420,0.011283,b2,41
