147091_14231,0.153,4013.779,17.376
g,-0.060,0.254,18.495,0.006330,0.014810,0.008135,c,83
r,-0.057,0.246,18.057,0.006877,0.013937,0.008154,c,80
i,-0.132,0.297,17.837,0.020573,0.034893,0.021518,c,32
z,-0.169,0.318,17.757,0.017682,0.034748,0.026375,c,39
