147562_73830,0.525,5699.625,43.179
g,0.440,1.350,15.814,0.002369,0.029449,0.023024,a3,33
r,-0.462,0.657,15.982,0.004789,0.036692,0.028958,b2,36
i,-0.432,0.605,15.809,0.005877,0.046906,0.035773,a1,33
z,-0.433,0.596,15.655,0.005969,0.045707,0.035027,a1,33
