98106_33453,0.130,347834.092,460.098
g,0.261,0.452,17.704,0.003632,0.015184,0.007446,c,222
r,0.256,0.493,17.216,0.004958,0.021520,0.010807,c,144
i,0.253,0.551,17.007,0.005486,0.026923,0.014776,c,133
z,0.260,0.436,16.931,0.003856,0.014463,0.006947,c,260
