153224_63484,0.741,12778.414,31.630
u,-0.235,0.684,16.528,0.003126,0.021419,0.014522,b3,65
g,-0.235,0.518,15.484,0.002955,0.014270,0.009543,b3,75
r,-0.220,0.395,15.237,0.003120,0.011435,0.008111,b3,96
i,-0.135,0.239,15.189,0.005360,0.008472,0.006168,c,83
z,-0.126,0.243,15.094,0.004612,0.007799,0.005364,c,88
