188217_47328,0.532,1042.263,6.768
g,0.333,1.495,15.392,0.000780,0.011229,0.008638,a1,39
r,0.334,1.012,15.589,0.001249,0.012008,0.009959,a1,41
i,0.328,0.765,15.730,0.001708,0.013306,0.009546,a2,40
z,0.334,0.715,15.731,0.001538,0.011318,0.007902,a2,37
