149125_86224,0.510,60210.293,152.431
g,-0.254,0.624,16.059,0.009579,0.063747,0.038296,a1,87
r,-0.248,0.427,15.925,0.007382,0.046443,0.027370,a1,126
i,-0.245,0.399,15.755,0.006799,0.041600,0.025237,a1,101
z,-0.236,0.372,15.636,0.006982,0.040531,0.024758,a1,84
