167649_163,0.567,26885.391,162.942
g,-0.315,0.539,12.858,0.002384,0.014977,0.007586,b3,36
r,-0.283,0.303,12.813,0.006207,0.010282,0.005197,c,41
i,-0.265,0.242,12.787,0.005124,0.008571,0.003680,c,45
z,-0.259,0.237,12.793,0.004891,0.006649,0.002592,c,46
