146059_197514,0.579,197253.877,223.391
g,0.429,0.740,16.296,0.005709,0.053629,0.028960,b1,52
r,-0.500,0.464,15.950,0.002576,0.010083,0.006796,b3,297
i,-0.452,0.185,15.872,0.024428,0.046430,0.027089,c,44
z,-0.424,0.327,15.638,0.004051,0.008577,0.005734,c,493
