168789_38026,0.587,2724.466,21.623
u,-0.071,1.688,15.913,0.001665,0.032238,0.020759,b2,38
g,0.024,0.810,15.593,0.006155,0.040018,0.031804,a1,44
i,0.011,0.457,15.508,0.004147,0.057861,0.048646,b3,47
