153224_89992,0.289,7801.426,19.801
u,-0.468,0.601,16.286,0.002837,0.009651,0.006183,c,67
g,-0.472,0.526,15.324,0.002341,0.009096,0.006237,c,79
r,0.500,0.337,15.319,0.004868,0.010241,0.006989,c,91
i,0.500,0.247,15.310,0.004514,0.007117,0.005250,c,81
z,-0.456,0.263,15.234,0.002782,0.005483,0.004185,c,79
