146576_72398,0.630,4382.873,12.487
g,0.280,1.004,17.677,0.001110,0.011145,0.004929,b3,151
r,0.273,0.670,17.638,0.001028,0.008101,0.003840,b1,152
i,0.281,0.548,17.582,0.001405,0.010472,0.005717,b1,51
