148112_31525,0.385,11934.321,37.529
g,-0.310,0.645,18.072,0.002760,0.020746,0.013704,b2,156
r,-0.311,0.438,17.962,0.003709,0.016301,0.008751,b3,105
i,-0.293,0.288,17.915,0.004752,0.016418,0.011252,b3,60
