147598_152532,0.470,403157.391,1476.767
g,-0.098,1.156,14.839,0.002448,0.028269,0.019916,b2,117
r,-0.102,0.806,14.891,0.002583,0.022623,0.016319,b2,112
i,-0.137,0.304,15.111,0.019725,0.056335,0.043810,c,47
