149636_122762,0.555,10110.887,22.419
g,0.157,1.104,16.013,0.001393,0.016876,0.010830,b1,96
r,0.164,0.703,15.801,0.001799,0.013320,0.008656,b1,143
i,0.189,0.575,15.632,0.003037,0.016839,0.011436,b3,110
z,0.194,0.542,15.491,0.003467,0.017029,0.011594,b3,105
