147052_180018,0.270,415.924,3.127
g,0.101,0.563,16.060,0.002124,0.010115,0.006738,c,34
r,0.104,0.376,15.985,0.002079,0.006438,0.004396,c,35
i,0.107,0.288,15.899,0.002337,0.005916,0.004094,c,34
z,0.109,0.270,15.803,0.003456,0.009317,0.005932,c,33
