148623_66720,0.949,16025.317,44.889
g,-0.472,1.824,17.127,0.001635,0.035721,0.026957,a3,151
r,0.500,1.371,17.372,0.002696,0.044963,0.030112,a2,153
i,-0.451,0.914,17.575,0.017939,0.056077,0.055502,b1,56
