147600_109292,0.657,5985.804,23.111
g,0.488,0.639,14.989,0.001426,0.004016,0.002602,a2,149
r,-0.483,0.373,14.865,0.004696,0.006530,0.004684,b3,79
i,-0.472,0.238,14.775,0.006320,0.004810,0.003177,c,34
