147602_2804,0.191,9030.759,31.357
g,0.354,0.348,17.644,0.004962,0.011335,0.006238,c,126
r,0.337,0.303,17.231,0.005204,0.010124,0.005684,c,107
i,0.316,0.241,17.038,0.008015,0.019534,0.009712,c,31
z,0.306,0.294,16.955,0.011001,0.023504,0.013207,c,27
