147604_141925,0.591,4853.130,29.061
g,0.012,0.875,17.884,0.006591,0.053953,0.026071,b3,49
r,0.013,0.588,17.835,0.004681,0.030953,0.014649,b3,40
i,0.017,0.466,17.777,0.004583,0.024944,0.012295,b3,36
z,0.089,0.214,17.883,0.022271,0.044173,0.016056,c,45
