147091_65141,0.422,13072.027,51.873
g,0.317,0.506,17.966,0.005165,0.031155,0.016512,b1,112
r,0.337,0.300,17.932,0.006317,0.020519,0.011857,b2,112
z,-0.444,0.214,17.665,0.030822,0.034938,0.016428,c,31
