148627_39304,0.433,5693.710,19.633
g,0.398,0.648,17.854,0.003643,0.013243,0.007534,b2,106
r,0.395,0.434,17.806,0.003261,0.009192,0.004814,a2,105
i,0.446,0.276,17.749,0.014291,0.037836,0.022402,b2,40
z,-0.500,0.126,17.736,0.030445,0.029744,0.023631,b3,42
