149652_34180,0.563,3291.388,10.652
g,-0.029,1.102,17.832,0.000858,0.010630,0.006552,a2,120
r,-0.028,0.741,17.833,0.001000,0.008650,0.005683,a2,115
i,0.060,0.590,17.797,0.002937,0.017732,0.012317,a2,39
z,0.076,0.435,17.768,0.005049,0.025278,0.021465,a1,38
