146538_17790,0.293,2626.333,16.313
g,-0.054,0.606,15.283,0.003404,0.015269,0.010443,c,41
r,-0.064,0.431,15.260,0.003538,0.014965,0.009987,c,47
i,-0.035,0.338,15.226,0.003156,0.008799,0.006089,c,38
z,-0.027,0.316,15.164,0.003403,0.008435,0.005779,c,38
