149139_12056,0.583,3372.768,18.036
g,0.369,0.892,17.777,0.002673,0.028257,0.019195,a2,65
r,0.391,0.685,17.665,0.003100,0.032365,0.021290,b1,62
i,0.377,0.427,17.650,0.004668,0.020042,0.011851,b3,33
z,0.372,0.433,17.597,0.004901,0.026514,0.015480,b1,30
