124971_10347,0.441,3585.908,29.154
g,0.002,1.341,15.666,0.000417,0.006166,0.003400,a3,27
r,-0.001,1.043,15.854,0.000710,0.014513,0.005205,a2,47
i,0.008,0.770,15.923,0.001080,0.015427,0.007486,a1,52
