143494_237139,0.801,13523.766,36.749
g,-0.016,0.925,15.546,0.004782,0.032684,0.020577,b3,89
r,-0.030,0.796,15.205,0.004970,0.015041,0.010699,b3,109
i,-0.043,0.687,15.041,0.004994,0.023352,0.017055,a2,82
z,-0.022,0.603,14.951,0.005080,0.018953,0.013440,b1,91
