190998_33900,0.538,2148.702,14.325
g,0.072,1.485,14.998,0.007429,0.039223,0.038158,a1,38
r,0.074,1.008,15.042,0.003644,0.014377,0.010849,a1,41
i,0.118,0.636,15.212,0.012664,0.021833,0.021978,b3,36
z,0.139,0.581,15.162,0.005578,0.016040,0.010620,a2,38
