146027_118332,0.731,16367.007,104.248
g,0.420,0.743,15.387,0.002309,0.016084,0.010335,b3,40
r,0.413,0.528,15.134,0.007615,0.033035,0.023803,b2,46
i,0.456,0.418,14.982,0.008366,0.032022,0.022654,a2,37
z,0.479,0.406,14.852,0.008089,0.028896,0.020405,b1,37
