147603_46584,0.959,7308.334,22.697
g,0.008,2.326,16.555,0.001180,0.045329,0.036874,c,119
r,0.008,1.573,16.980,0.001408,0.033983,0.029165,c,126
i,0.009,1.152,17.230,0.004415,0.120475,0.107345,c,35
z,-0.208,0.409,17.922,0.006595,0.041346,0.032397,a2,45
