172435_13102,0.361,82485.728,156.817
u,0.254,0.819,17.315,0.007516,0.087795,0.061217,b2,85
g,-0.143,0.997,16.023,0.001602,0.015446,0.009832,c,100
r,-0.108,0.730,15.973,0.002005,0.012661,0.007917,a3,117
i,0.009,0.444,16.066,0.010161,0.027225,0.018298,b1,111
z,-0.354,0.648,15.633,0.002443,0.021802,0.014966,b1,116
