147088_97308,0.178,9600.571,26.817
g,-0.370,0.353,18.895,0.007289,0.020898,0.012006,c,153
r,-0.377,0.310,18.491,0.007327,0.019277,0.011223,c,151
i,-0.359,0.339,18.287,0.008402,0.026255,0.014730,c,57
