5.354681634344160557e-04,2.376883083194059054e-03,6.948000000000000183e-03
2.444465353619307280e-03,2.807688308319455928e-02,9.715000000000001412e-03
2.744520083069801331e-03,1.768830831956336169e-04,7.140000000000000513e-03
3.487229405436664820e-03,1.167688308319725365e-02,1.717799999999999883e-02
4.821633803658187389e-03,-1.322311691680511103e-02,1.098599999999999924e-02
5.309072381351143122e-03,3.257688308319472981e-02,1.010499999999999940e-02
7.141905894968658686e-03,3.467688308319694102e-02,8.184000000000000302e-03
7.834828458726406097e-03,-5.723116916804826815e-03,1.082499999999999955e-02
8.246318262536078691e-03,-1.272311691680272361e-02,1.164800000000000037e-02
8.504733908921480179e-03,1.237688308319562225e-02,9.198999999999998844e-03
9.692311985418200493e-03,4.768830831949344429e-04,7.386000000000000204e-03
1.082406722707673907e-02,5.768830831947013849e-04,7.131999999999999451e-03
1.087540044682100415e-02,3.387688308319525277e-02,1.229599999999999964e-02
1.201025891350582242e-02,2.307688308319555404e-02,1.196499999999999994e-02
1.336067938245832920e-02,-1.442311691680586705e-02,1.113600000000000007e-02
1.463925832649692893e-02,3.297688308319735029e-02,1.029000000000000054e-02
1.633084536297246814e-02,-1.812311691680434933e-02,1.647200000000000053e-02
1.651583914645016193e-02,2.417688308319654311e-02,9.395000000000000573e-03
1.669815002242103219e-02,-1.742311691680598074e-02,1.151600000000000019e-02
1.702755171572789550e-02,1.487688308319690123e-02,9.412999999999999493e-03
1.911356096388772130e-02,3.076883083195980362e-03,7.443000000000000831e-03
1.932044990826398134e-02,3.197688308319612815e-02,9.745000000000000190e-03
2.031656145118176937e-02,7.768830831977879825e-04,7.445000000000000229e-03
2.049534150864928961e-02,4.937688308319465591e-02,1.054000000000000076e-02
2.113467239541932940e-02,8.768830831940022108e-04,6.938999999999999856e-03
2.202970709186047316e-02,-1.152311691680552030e-02,1.172800000000000058e-02
2.405973710119724274e-02,2.837688308319386010e-02,8.893999999999999129e-03
2.487547043710947037e-02,-1.022311691680499735e-02,1.097399999999999938e-02
2.510715351672843099e-02,-3.623116916806168319e-03,1.064499999999999995e-02
2.640579635044559836e-02,2.676883083196912594e-03,1.034899999999999883e-02
2.772774355253204703e-02,3.217688308319566204e-02,1.099499999999999957e-02
2.847192680928856134e-02,-7.231169168058215746e-04,7.644999999999999886e-03
2.894543088041245937e-02,2.437688308319607700e-02,1.834099999999999966e-02
3.057647380046546459e-02,1.687688308319579278e-02,1.162900000000000045e-02
3.138709807535633445e-02,-4.823116916803371623e-03,7.045000000000000047e-03
3.342615335714071989e-02,3.747688308319396810e-02,9.228000000000000091e-03
3.347547305747866631e-02,-2.122311691680422996e-02,9.740000000000000394e-03
3.359428513795137405e-02,-1.972311691680417312e-02,1.451800000000000139e-02
3.518024022923782468e-02,4.017688308319478097e-02,8.198999999999999691e-03
3.622205980354920030e-02,1.877688308319491739e-02,9.123000000000000900e-03
3.738998156040906906e-02,2.407688308319677617e-02,1.053799999999999876e-02
3.798154165269806981e-02,9.376883083195508561e-03,7.884000000000000383e-03
3.898013761499896646e-02,-9.923116916805696519e-03,1.335699999999999908e-02
3.977705410216003656e-02,4.768830831949344429e-04,6.665000000000000785e-03
4.169151204405352473e-02,-1.232311691680365584e-02,7.206000000000000599e-03
4.193415399640798569e-02,-2.242311691680498598e-02,1.100000000000000110e-02
4.209711856674402952e-02,-7.723116916803718368e-03,1.536599999999999945e-02
4.276087688049301505e-02,2.367688308319415569e-02,8.786999999999999672e-03
4.461560718482360244e-02,2.257688308319671933e-02,9.323999999999998956e-03
4.481000790838152170e-02,3.587688308319414432e-02,8.732999999999999444e-03
4.536522174021229148e-02,2.607688308319566772e-02,1.400299999999999982e-02
4.597572132479399443e-02,3.257688308319472981e-02,1.288100000000000009e-02
4.741631896467879415e-02,-1.822311691680411627e-02,8.302999999999999617e-03
4.743511421838775277e-02,-1.292311691680581021e-02,1.116900000000000011e-02
5.002946610329672694e-02,-1.023116916805122401e-03,6.760999999999999649e-03
5.047882534563541412e-02,-9.023116916804241328e-03,1.147099999999999856e-02
5.055353348143398762e-02,-1.032311691680476429e-02,1.192499999999999984e-02
5.199372745119035244e-02,-1.162311691680528725e-02,7.206000000000000599e-03
5.216468614526093006e-02,2.377688308319747534e-02,9.173999999999999863e-03
