3.241403697757050395e-03,-2.325958965234420361e-02,7.426000000000000309e-03
3.027326342999003828e-02,1.934041034765598965e-02,8.023000000000000617e-03
6.997874133230652660e-02,1.092404103476560806e-01,7.195000000000000007e-03
1.104215667000971735e-01,1.769404103476546197e-01,7.305999999999999994e-03
1.566926189261721447e-01,1.389404103476561403e-01,8.073000000000000315e-03
1.625460146897239611e-01,2.744404103476565382e-01,7.425000000000000176e-03
2.027677400765242055e-01,3.271404103476545089e-01,9.003000000000000586e-03
2.323332495579961687e-01,3.718404103476569134e-01,7.795999999999999111e-03
2.414876400289358571e-01,3.707404103476559243e-01,9.752999999999999517e-03
2.561267759883776307e-01,4.144404103476571066e-01,1.280500000000000041e-02
2.801520703505957499e-01,4.169404103476548329e-01,1.056599999999999900e-02
2.835874117590719834e-01,4.349404103476555150e-01,8.156999999999999321e-03
3.191832114243879914e-01,4.550404103476548556e-01,1.411500000000000081e-02
3.312609877466456965e-01,4.600404103476538609e-01,1.135300000000000024e-02
3.658306134311715141e-01,5.189404103476551455e-01,5.134000000000000542e-03
3.697086588508682325e-01,5.160404103476547988e-01,9.237000000000000419e-03
4.070373469876358286e-01,5.527404103476545316e-01,1.003099999999999999e-02
4.125446466496214271e-01,5.585404103476552251e-01,5.424000000000000002e-03
4.306468415597919375e-01,5.501404103476570384e-01,7.157999999999999433e-03
4.431545645638834685e-01,5.777404103476566632e-01,6.159000000000000412e-03
4.552160756575176492e-01,5.793404103476564870e-01,9.659000000000000918e-03
4.614096279256045818e-01,5.867404103476570043e-01,5.496000000000000017e-03
5.198520424455637112e-01,6.143404103476566291e-01,7.314000000000000189e-03
5.267281441629165784e-01,6.641404103476542531e-01,7.754000000000000475e-03
6.198749814648181200e-01,6.693404103476563449e-01,5.152000000000000329e-03
6.951860641274834052e-01,6.761404103476547078e-01,9.165999999999998801e-03
7.127459798066411167e-01,6.832404103476559243e-01,8.809000000000000857e-03
7.294233955908566713e-01,6.983404103476562597e-01,9.605999999999999955e-03
7.802993753866758198e-01,7.420404103476538893e-01,5.721000000000000391e-03
7.865159539505839348e-01,7.431404103476548784e-01,5.774999999999999752e-03
7.945255755039397627e-01,7.508404103476546965e-01,9.296999999999999709e-03
8.205485668440815061e-01,7.542404103476538779e-01,1.054699999999999908e-02
8.568173229577951133e-01,6.549404103476543781e-01,1.077499999999999986e-02
8.699571547622326761e-01,5.559404103476541792e-01,9.773000000000000437e-03
8.940750222682254389e-01,3.512404103476551853e-01,4.568000000000000012e-03
9.063155515905236825e-01,2.723404103476543270e-01,4.444000000000000034e-03
9.357012309628771618e-01,1.380404103476546851e-01,6.854000000000000717e-03
9.478305556694976985e-01,6.534041034765536438e-02,7.896999999999999506e-03
1.003241403697757050e+00,-2.325958965234420361e-02,7.426000000000000309e-03
1.030273263429990038e+00,1.934041034765598965e-02,8.023000000000000617e-03
1.069978741332306527e+00,1.092404103476560806e-01,7.195000000000000007e-03
1.110421566700097173e+00,1.769404103476546197e-01,7.305999999999999994e-03
1.156692618926172145e+00,1.389404103476561403e-01,8.073000000000000315e-03
1.162546014689723961e+00,2.744404103476565382e-01,7.425000000000000176e-03
1.202767740076524206e+00,3.271404103476545089e-01,9.003000000000000586e-03
1.232333249557996169e+00,3.718404103476569134e-01,7.795999999999999111e-03
1.241487640028935857e+00,3.707404103476559243e-01,9.752999999999999517e-03
1.256126775988377631e+00,4.144404103476571066e-01,1.280500000000000041e-02
1.280152070350595750e+00,4.169404103476548329e-01,1.056599999999999900e-02
1.283587411759071983e+00,4.349404103476555150e-01,8.156999999999999321e-03
1.319183211424387991e+00,4.550404103476548556e-01,1.411500000000000081e-02
1.331260987746645696e+00,4.600404103476538609e-01,1.135300000000000024e-02
1.365830613431171514e+00,5.189404103476551455e-01,5.134000000000000542e-03
1.369708658850868233e+00,5.160404103476547988e-01,9.237000000000000419e-03
1.407037346987635829e+00,5.527404103476545316e-01,1.003099999999999999e-02
1.412544646649621427e+00,5.585404103476552251e-01,5.424000000000000002e-03
1.430646841559791937e+00,5.501404103476570384e-01,7.157999999999999433e-03
1.443154564563883469e+00,5.777404103476566632e-01,6.159000000000000412e-03
1.455216075657517649e+00,5.793404103476564870e-01,9.659000000000000918e-03
1.461409627925604582e+00,5.867404103476570043e-01,5.496000000000000017e-03
1.519852042445563711e+00,6.143404103476566291e-01,7.314000000000000189e-03
1.526728144162916578e+00,6.641404103476542531e-01,7.754000000000000475e-03
1.619874981464818120e+00,6.693404103476563449e-01,5.152000000000000329e-03
1.695186064127483405e+00,6.761404103476547078e-01,9.165999999999998801e-03
1.712745979806641117e+00,6.832404103476559243e-01,8.809000000000000857e-03
1.729423395590856671e+00,6.983404103476562597e-01,9.605999999999999955e-03
1.780299375386675820e+00,7.420404103476538893e-01,5.721000000000000391e-03
1.786515953950583935e+00,7.431404103476548784e-01,5.774999999999999752e-03
1.794525575503939763e+00,7.508404103476546965e-01,9.296999999999999709e-03
1.820548566844081506e+00,7.542404103476538779e-01,1.054699999999999908e-02
1.856817322957795113e+00,6.549404103476543781e-01,1.077499999999999986e-02
1.869957154762232676e+00,5.559404103476541792e-01,9.773000000000000437e-03
1.894075022268225439e+00,3.512404103476551853e-01,4.568000000000000012e-03
1.906315551590523683e+00,2.723404103476543270e-01,4.444000000000000034e-03
1.935701230962877162e+00,1.380404103476546851e-01,6.854000000000000717e-03
1.947830555669497699e+00,6.534041034765536438e-02,7.896999999999999506e-03
