6.383868143893778324e-02,3.016997854536285217e-02,3.824000000000000142e-03
7.352257156162522733e-02,2.276997854536411126e-02,8.184999999999999568e-03
1.143658153887372464e-01,8.269978545364153888e-03,4.379000000000000080e-03
1.210026286426000297e-01,3.336997854536427610e-02,5.118999999999999419e-03
1.298648368392605335e-01,5.886997854536346608e-02,6.165999999999999606e-03
1.369622274360153824e-01,6.966997854536316481e-02,8.623000000000000456e-03
1.403761258698068559e-01,8.006997854536379577e-02,4.271999999999999756e-03
1.737894556426908821e-01,8.056997854536263048e-02,4.381999999999999611e-03
2.003110004297923297e-01,1.530699785453641937e-01,1.056900000000000027e-02
2.204377375601325184e-01,1.772699785453628607e-01,4.524000000000000243e-03
2.353437857236713171e-01,1.930699785453633410e-01,5.612999999999999934e-03
2.638545788649935275e-01,2.425699785453634405e-01,6.870999999999999504e-03
2.642606015433557332e-01,2.425699785453634405e-01,1.436699999999999956e-02
3.161912562209181488e-01,3.348699785453632671e-01,7.232999999999999846e-03
3.193198913941159844e-01,3.309699785453634746e-01,5.111999999999999357e-03
3.467063876450993121e-01,3.472699785453627896e-01,7.223999999999999519e-03
3.874435714387800545e-01,4.319699785453643415e-01,9.041999999999999690e-03
3.974294747458770871e-01,4.155699785453634831e-01,6.009000000000000452e-03
4.396879715204704553e-01,4.498699785453634803e-01,4.314000000000000126e-03
4.604231040284503251e-01,4.840699785453637105e-01,5.321999999999999474e-03
5.150333059136755764e-01,5.326699785453641312e-01,7.591999999999999790e-03
5.215833635011222214e-01,5.473699785453636224e-01,5.654000000000000171e-03
5.876109242963138968e-01,5.410699785453640942e-01,7.465000000000000281e-03
6.058198299724608660e-01,5.412699785453636281e-01,7.320000000000000118e-03
6.501095073472242802e-01,5.280699785453641937e-01,7.697999999999999982e-03
6.802954307931941003e-01,5.531699785453643159e-01,6.483000000000000047e-03
7.168432591424789280e-01,4.169699785453637730e-01,5.717999999999999992e-03
7.491612216399516910e-01,3.553699785453634519e-01,4.109999999999999938e-03
7.692164120962843299e-01,3.133699785453636366e-01,4.150000000000000043e-03
7.926460872695315629e-01,2.019699785453639151e-01,4.624000000000000506e-03
8.395985405950341374e-01,1.654699785453637162e-01,5.695000000000000409e-03
8.559577434207312763e-01,1.368699785453628692e-01,5.559999999999999838e-03
9.222202834789641201e-01,1.100699785453631563e-01,5.653000000000000039e-03
9.650640478648710996e-01,5.256997854536393788e-02,4.654999999999999416e-03
9.980319367314223200e-01,4.636997854536417663e-02,7.363999999999999886e-03
1.063838681438937783e+00,3.016997854536285217e-02,3.824000000000000142e-03
1.073522571561625227e+00,2.276997854536411126e-02,8.184999999999999568e-03
1.114365815388737246e+00,8.269978545364153888e-03,4.379000000000000080e-03
1.121002628642600030e+00,3.336997854536427610e-02,5.118999999999999419e-03
1.129864836839260533e+00,5.886997854536346608e-02,6.165999999999999606e-03
1.136962227436015382e+00,6.966997854536316481e-02,8.623000000000000456e-03
1.140376125869806856e+00,8.006997854536379577e-02,4.271999999999999756e-03
1.173789455642690882e+00,8.056997854536263048e-02,4.381999999999999611e-03
1.200311000429792330e+00,1.530699785453641937e-01,1.056900000000000027e-02
1.220437737560132518e+00,1.772699785453628607e-01,4.524000000000000243e-03
1.235343785723671317e+00,1.930699785453633410e-01,5.612999999999999934e-03
1.263854578864993528e+00,2.425699785453634405e-01,6.870999999999999504e-03
1.264260601543355733e+00,2.425699785453634405e-01,1.436699999999999956e-02
1.316191256220918149e+00,3.348699785453632671e-01,7.232999999999999846e-03
1.319319891394115984e+00,3.309699785453634746e-01,5.111999999999999357e-03
1.346706387645099312e+00,3.472699785453627896e-01,7.223999999999999519e-03
1.387443571438780054e+00,4.319699785453643415e-01,9.041999999999999690e-03
1.397429474745877087e+00,4.155699785453634831e-01,6.009000000000000452e-03
1.439687971520470455e+00,4.498699785453634803e-01,4.314000000000000126e-03
1.460423104028450325e+00,4.840699785453637105e-01,5.321999999999999474e-03
1.515033305913675576e+00,5.326699785453641312e-01,7.591999999999999790e-03
1.521583363501122221e+00,5.473699785453636224e-01,5.654000000000000171e-03
1.587610924296313897e+00,5.410699785453640942e-01,7.465000000000000281e-03
1.605819829972460866e+00,5.412699785453636281e-01,7.320000000000000118e-03
1.650109507347224280e+00,5.280699785453641937e-01,7.697999999999999982e-03
1.680295430793194100e+00,5.531699785453643159e-01,6.483000000000000047e-03
1.716843259142478928e+00,4.169699785453637730e-01,5.717999999999999992e-03
1.749161221639951691e+00,3.553699785453634519e-01,4.109999999999999938e-03
1.769216412096284330e+00,3.133699785453636366e-01,4.150000000000000043e-03
1.792646087269531563e+00,2.019699785453639151e-01,4.624000000000000506e-03
1.839598540595034137e+00,1.654699785453637162e-01,5.695000000000000409e-03
1.855957743420731276e+00,1.368699785453628692e-01,5.559999999999999838e-03
1.922220283478964120e+00,1.100699785453631563e-01,5.653000000000000039e-03
1.965064047864871100e+00,5.256997854536393788e-02,4.654999999999999416e-03
1.998031936731422320e+00,4.636997854536417663e-02,7.363999999999999886e-03
