1.189344926388002932e-03,1.215137519167566182e-01,9.910999999999999671e-03
1.322075127973221242e-03,-7.328624808324413209e-02,2.360000000000000119e-03
1.928604964632540941e-03,2.061375191675551832e-02,2.442000000000000160e-03
3.057421432458795607e-03,1.043137519167558480e-01,6.360000000000000202e-03
4.542938957456499338e-03,1.991375191675537337e-02,2.402000000000000055e-03
5.139849788974970579e-03,9.261375191675647045e-02,6.871999999999999637e-03
5.707284581148996949e-03,-7.958624808324366029e-02,4.357999999999999895e-03
5.936801215284503996e-03,-5.198624808324403546e-02,6.590999999999999637e-03
7.172562400228343904e-03,1.851375191675508347e-02,2.380000000000000171e-03
1.334105113346595317e-02,-1.067862480832442174e-01,2.014999999999999864e-03
1.844930551305878907e-02,3.671375191675529948e-02,1.912999999999999987e-03
1.961712140473537147e-02,-9.188624808324341586e-02,1.958999999999999804e-03
2.249425096670165658e-02,4.371375191675674898e-02,1.928000000000000026e-03
2.360543963732197881e-02,-8.528624808324458684e-02,1.812000000000000026e-03
2.534004415792878717e-02,4.571375191675564054e-02,1.957999999999999671e-03
2.758275630185380578e-02,-7.108624808324393030e-02,1.794999999999999938e-03
2.815131988609209657e-02,5.301375191675639087e-02,1.992999999999999980e-03
3.097356265061534941e-02,6.131375191675658698e-02,1.933999999999999955e-03
3.378601853910367936e-02,6.391375191675585654e-02,1.923000000000000013e-03
3.662472675205208361e-02,6.681375191675620329e-02,1.961000000000000069e-03
3.948953369399532676e-02,6.781375191675564906e-02,1.969999999999999963e-03
4.232762353785801679e-02,8.021375191675517158e-02,2.031999999999999952e-03
4.518330904829781502e-02,8.761375191675568885e-02,2.023999999999999758e-03
4.802328300138469785e-02,9.271375191675623739e-02,1.994000000000000113e-03
5.085738978232257068e-02,1.001137519167567547e-01,2.030999999999999819e-03
5.369088891893625259e-02,1.052137519167555268e-01,2.052000000000000005e-03
5.653142294613644481e-02,1.108137519167566865e-01,2.082999999999999782e-03
5.735974182607606053e-02,7.801375191675674614e-02,4.024999999999999932e-03
5.903887574095278978e-02,8.521375191675595318e-02,4.347000000000000169e-03
5.938246539153624326e-02,1.173137519167557485e-01,2.129999999999999949e-03
6.222518904542084783e-02,1.259137519167552455e-01,2.128000000000000117e-03
